MMP9	TBX21
MMP9	TGFB1
MRC1	PPARG
MRC1	RETNLB
MRC1	STAT5A
MRC1	STAT6
MRC1	TGFB1
MS4A2	RNASE3
MS4A2	STAT6
MS4A2	TBX21
MS4A2	TSLP
PDCD1	RORC
PDCD1	STAT6
PDCD1	TGFB1
PDCD1	TNFRSF4
PDCD1	TNFSF4
PMCH	RNASE3
PMCH	STAT6
POSTN	RNASE2
POSTN	TGFB1
PPARG	RETNLB
PPARG	RNASE3
PPARG	RORC
PPARG	STAT5A
PPARG	STAT6
PPARG	TBX21
PPARG	TGFB1
PRG2	RNASE2
RETNLB	STAT6
RETNLB	TBX21
RNASE2	RNASE3
RNASE2	TGFB1
RNASE3	STAT6
RORC	STAT5A
RORC	STAT6
RORC	TBX21
RORC	TGFB1
RORC	TNFSF4
SATB1	STAT6
SATB1	TBX21
STAT5A	STAT6
STAT5A	TBX21
STAT5A	TGFB1
STAT5A	TSLP
STAT6	TBX21
STAT6	TGFB1
STAT6	TNFSF4
STAT6	TSLP
TBX21	TGFB1
TBX21	TNFRSF4
TBX21	TNFSF4
TBX21	TPSAB1
TBX21	TSLP
TGFB1	TSLP
TNFRSF4	TNFSF4
TNFRSF4	TSLP
TNFSF4	TSLP
